step,train_loss,train_acc,test_loss,test_acc,elapsed_s
4800,2.035182660620194e-06,1.0,0.001124570844694972,0.999791145324707,203.36098790168762
4900,0.0006820730050094426,1.0,0.01656191609799862,0.9998955726623535,207.2639377117157
5000,0.0009383111028000712,1.0,0.010437625460326672,1.0,211.2742190361023
5100,0.0008617400308139622,1.0,0.007718047592788935,1.0,215.10996389389038
5200,0.0004214921500533819,1.0,0.003878201125189662,1.0,218.94535303115845
5300,0.00017918147204909474,1.0,0.0014905398711562157,1.0,222.81938791275024
5400,8.06970419944264e-05,1.0,0.0005809016874991357,1.0,226.69150280952454
5500,3.5916658816859126e-05,1.0,0.00024507238413207233,1.0,231.46071195602417
5600,1.618027818039991e-05,1.0,0.00010954780009342358,1.0,236.56554079055786
5700,7.516503956139786e-06,1.0,5.216004865360446e-05,1.0,240.42791199684143
5800,3.683119302877458e-06,1.0,2.7048787160310894e-05,1.0,244.2281048297882
5900,1.9716194401553366e-06,1.0,1.540800258226227e-05,1.0,248.03038001060486
6000,1.1524678029672941e-06,1.0,9.62225385592319e-06,1.0,251.8652698993683
6100,0.000658076663967222,1.0,0.005754297133535147,1.0,255.84774780273438
6200,0.0006722199614159763,1.0,0.0027747275307774544,1.0,259.87863874435425
6300,0.0008089102921076119,1.0,0.002256534295156598,1.0,263.7882378101349
6400,0.0005477778031490743,1.0,0.0014723801286891103,1.0,267.63675904273987
6500,0.0002560343418736011,1.0,0.0007068195263855159,1.0,271.453421831131
6600,0.00011445523705333471,1.0,0.00032651526271365583,1.0,275.2946798801422
6700,5.08294215251226e-05,1.0,0.0001525597326690331,1.0,279.10697388648987
6800,2.2729349439032376e-05,1.0,7.36145448172465e-05,1.0,282.92238903045654
6900,1.038421851262683e-05,1.0,3.754320277948864e-05,1.0,286.77791476249695
7000,4.9435861910751555e-06,1.0,2.0658135326812044e-05,1.0,290.6039488315582
7100,2.5694944270071574e-06,1.0,1.2620314009836875e-05,1.0,294.4336428642273
7200,1.5940867115205037e-06,1.0,9.587945896782912e-06,1.0,298.3460669517517
7300,0.000368035223800689,1.0,0.0016261761775240302,1.0,302.2708909511566
7400,0.000524439150467515,1.0,0.0014622339513152838,1.0,306.71575593948364
7500,0.00046058688894845545,1.0,0.0010977700585499406,1.0,310.76731276512146
7600,0.00023420674551744014,1.0,0.0005385711556300521,1.0,314.5540359020233
7700,0.00010731254587881267,1.0,0.00024649358238093555,1.0,318.38018894195557
7800,4.8110890929820016e-05,1.0,0.00011343562073307112,1.0,322.17366886138916
7900,2.1615633158944547e-05,1.0,5.3075244068168104e-05,1.0,325.9869179725647
8000,9.921802302415017e-06,1.0,2.5708457542350516e-05,1.0,329.78445386886597
8100,4.745465503219748e-06,1.0,1.3118982678861357e-05,1.0,333.5812828540802
8200,2.459360302964342e-06,1.0,7.234359145513736e-06,1.0,337.37280106544495
8300,1.3825952009938192e-06,1.0,4.297412942833034e-06,1.0,341.1786267757416
8400,0.0006467375787906349,1.0,0.002612324897199869,1.0,345.1308898925781
8500,0.000998358940705657,1.0,0.0025648020673543215,1.0,349.4140429496765
8600,0.0010450156405568123,1.0,0.002112810965627432,1.0,353.2088599205017
8700,0.0005809222348034382,1.0,0.0010777119314298034,1.0,356.9974248409271
8800,0.0002650130190886557,1.0,0.0004536433261819184,1.0,360.86366987228394
8900,0.00012084907211828977,1.0,0.0002067231253022328,1.0,364.738716840744
9000,5.435429557110183e-05,1.0,9.420351852895692e-05,1.0,368.90220975875854
9100,2.4450277123833075e-05,1.0,4.3329688196536154e-05,1.0,373.1247339248657
9200,1.1230508789594751e-05,1.0,2.056950324913487e-05,1.0,377.5597357749939
9300,5.353235337679507e-06,1.0,1.0194071364821866e-05,1.0,382.0426459312439
9400,2.7574203613767168e-06,1.0,5.476635578816058e-06,1.0,386.36849188804626
9500,1.5122238892217865e-06,1.0,3.1209938242682256e-06,1.0,390.36904287338257
9600,0.020277928560972214,0.9987468719482422,0.04356744512915611,0.993630588054657,394.4010670185089
9700,0.00048161650192923844,1.0,0.001327761565335095,1.0,398.3196198940277
9800,0.0007108153658919036,1.0,0.0013061382342129946,1.0,402.6372528076172
9900,0.0006932102842256427,1.0,0.0011494808131828904,1.0,406.5283327102661
10000,0.0003287718282081187,1.0,0.0005325411329977214,1.0,410.80616188049316
10100,0.0001492750452598557,1.0,0.00023372021678369492,1.0,415.2582337856293
10200,6.69348519295454e-05,1.0,0.00010592448961688206,1.0,419.1892628669739
10300,2.9999020625837147e-05,1.0,4.838576933252625e-05,1.0,423.1169159412384
10400,1.3633558410219848e-05,1.0,2.251481964776758e-05,1.0,427.0509898662567
10500,6.404264240700286e-06,1.0,1.0873210158024449e-05,1.0,430.9366090297699
10600,3.2035948152042693e-06,1.0,5.609823347185738e-06,1.0,434.8514230251312
10700,1.8111055624103756e-06,1.0,3.2635916795697995e-06,1.0,438.7465229034424
10800,0.0006188633269630373,1.0,0.002742144512012601,0.9998955726623535,442.65237307548523
10900,0.0008754619630053639,1.0,0.0021156053990125656,1.0,446.52214193344116
11000,0.0007729936623945832,1.0,0.0012472651433199644,1.0,450.44402980804443
11100,0.005083016119897366,1.0,0.011206532828509808,1.0,454.27832078933716
11200,0.007332064677029848,1.0,0.01139368861913681,1.0,458.11003971099854
11300,0.004512890707701445,1.0,0.006372595205903053,1.0,461.94593381881714
11400,0.0020929048769176006,1.0,0.0028999936766922474,1.0,465.77747774124146
11500,0.0009241959196515381,1.0,0.0012739051599055529,1.0,469.61272287368774
11600,0.0004030044947285205,1.0,0.0005576784606091678,1.0,473.45414566993713
11700,0.00017622853920329362,1.0,0.0002463390992488712,1.0,477.296728849411
11800,7.751177327008918e-05,1.0,0.00011002367682522163,1.0,481.131649017334
11900,3.4416782000334933e-05,1.0,4.990033630747348e-05,1.0,485.26991271972656
12000,1.5540166714345105e-05,1.0,2.312804826942738e-05,1.0,489.5965597629547
12100,7.2738966991892084e-06,1.0,1.1147165423608385e-05,1.0,493.4193890094757
12200,3.72871750187187e-06,1.0,5.864501417818246e-06,1.0,497.2366108894348
12300,2.0003012650704477e-06,1.0,3.225338787160581e-06,1.0,501.0555748939514
12400,0.0026461821980774403,1.0,0.008798974566161633,0.9994779229164124,504.8665030002594
12500,0.00047896552132442594,1.0,0.000995113980025053,1.0,508.71707797050476
12600,0.0006762175471521914,1.0,0.001013623084872961,1.0,512.5320730209351
12700,0.0005472202901728451,1.0,0.0007947626290842891,1.0,516.4032759666443
12800,0.0002729392726905644,1.0,0.00040754961082711816,1.0,520.9058208465576
12900,0.0001245930470759049,1.0,0.00019346157205291092,1.0,524.7485768795013
13000,5.578600394073874e-05,1.0,9.185922681353986e-05,1.0,528.6007690429688
13100,2.4940514776972122e-05,1.0,4.497216650634073e-05,1.0,532.4408078193665
13200,1.1340269338688813e-05,1.0,2.3384816813631915e-05,1.0,536.2945280075073
13300,5.460417924041394e-06,1.0,1.3504751223081257e-05,1.0,540.2550647258759
13400,2.8477977593865944e-06,1.0,8.199050171242561e-06,1.0,544.0739068984985
13500,0.0007813470438122749,1.0,0.0033341103699058294,0.999791145324707,547.8945269584656
13600,0.0010575652122497559,1.0,0.0026595345698297024,1.0,551.7365338802338
13700,0.0009890247602015734,1.0,0.0018834065413102508,1.0,555.668242931366
13800,0.006051213014870882,1.0,0.01220363937318325,0.9998955726623535,559.619509935379
13900,0.00806250236928463,1.0,0.011962872929871082,1.0,563.5837829113007
14000,0.004493599757552147,1.0,0.006420906167477369,1.0,567.5317907333374
14100,0.0020461021922528744,1.0,0.002894229255616665,1.0,571.4735329151154
14200,0.0008938947576098144,1.0,0.0012730167945846915,1.0,575.3969459533691
14300,0.00038895983016118407,1.0,0.0005646327626891434,1.0,579.3134598731995
14400,0.00016995816258713603,1.0,0.0002547949552536011,1.0,583.5672588348389
14500,7.484435627702624e-05,1.0,0.0001178341917693615,1.0,587.8282248973846
14600,3.314455534564331e-05,1.0,5.591637091129087e-05,1.0,591.6515820026398
14700,1.5169581274676602e-05,1.0,2.8072132408851758e-05,1.0,595.4717779159546
14800,7.08231118551339e-06,1.0,1.453666845918633e-05,1.0,599.4710118770599
14900,3.5088985441689147e-06,1.0,7.975352673383895e-06,1.0,603.3832378387451
15000,0.001903509721159935,1.0,0.0073050279170274734,0.9998955726623535,607.270073890686
15100,0.0014612438390031457,1.0,0.0038437258917838335,0.9998955726623535,611.1525459289551
15200,0.0016783260507509112,1.0,0.0031270296312868595,1.0,615.1977939605713
15300,0.0012541792821139097,1.0,0.0021317158825695515,1.0,619.0453598499298
15400,0.000621182203758508,1.0,0.0010943291708827019,1.0,622.8946497440338
15500,0.0002849127340596169,1.0,0.000522009446285665,1.0,626.7303938865662
15600,0.0001271476794499904,1.0,0.00024604753707535565,1.0,630.5702977180481
15700,5.631783642456867e-05,1.0,0.00011813526361947879,1.0,634.4861838817596
15800,2.519835288694594e-05,1.0,5.929759572609328e-05,1.0,638.315281867981
15900,1.1440891285019461e-05,1.0,3.098755769315176e-05,1.0,642.1395857334137
16000,5.430425972008379e-06,1.0,1.7260987078770995e-05,1.0,646.6583888530731
16100,2.8003303214063635e-06,1.0,1.0427139386592899e-05,1.0,652.1101350784302
16200,0.0009987964294850826,1.0,0.00609487434849143,0.999791145324707,656.0246388912201
16300,0.0010941693326458335,1.0,0.0035553774796426296,1.0,659.8725738525391
16400,0.0010373000986874104,1.0,0.0023275951389223337,1.0,663.6857080459595
16500,0.0007268603658303618,1.0,0.0014310874976217747,1.0,667.5098769664764
16600,0.00036229725810699165,1.0,0.0007115624030120671,1.0,671.3202939033508
16700,0.00016691925702616572,1.0,0.0003381791175343096,1.0,675.1273369789124
16800,7.549484871560708e-05,1.0,0.00016132633027154952,1.0,678.9954879283905
16900,3.3758042263798416e-05,1.0,7.79245892772451e-05,1.0,682.9168298244476
17000,1.5283281754818745e-05,1.0,3.8435311580542475e-05,1.0,686.744372844696
17100,7.198423190857284e-06,1.0,1.9461744159343652e-05,1.0,690.5740847587585
17200,5.825623247801559e-06,1.0,1.69219038070878e-05,1.0,694.3824279308319
17300,0.001539949793368578,1.0,0.004952686373144388,1.0,698.1867558956146
17400,0.0019066219683736563,1.0,0.004342478234320879,1.0,702.1897737979889
17500,0.0015830612974241376,1.0,0.003164345398545265,1.0,706.0060348510742
17600,0.00083373166853562,1.0,0.0016296753892675042,1.0,709.8292229175568
17700,0.00036406717845238745,1.0,0.000646822212729603,1.0,713.6401989459991
17800,0.00016867322847247124,1.0,0.0002836980565916747,1.0,717.4530708789825
17900,7.495475438190624e-05,1.0,0.00012170375703135505,1.0,721.2585279941559
18000,3.3423741115257144e-05,1.0,5.397469794843346e-05,1.0,725.1026628017426
18100,1.5129973689909093e-05,1.0,2.4619683244964108e-05,1.0,728.9143056869507
18200,7.084068784024566e-06,1.0,1.1713643289112952e-05,1.0,732.74795794487
18300,3.5370574096305063e-06,1.0,5.9427088672237005e-06,1.0,736.564966917038
18400,1.8874410443459055e-06,1.0,3.213837999282987e-06,1.0,740.3680648803711
18500,0.0006512720137834549,1.0,0.001857711817137897,1.0,744.2074580192566
18600,0.0010695034870877862,1.0,0.0020736355800181627,1.0,748.0622379779816
18700,0.001061169197782874,1.0,0.0017354877199977636,1.0,751.9175889492035
18800,0.0005941460258327425,1.0,0.0009330175234936178,1.0,757.8753399848938
18900,0.0002748881815932691,1.0,0.00044065070687793195,1.0,763.4793407917023
19000,0.0001228195324074477,1.0,0.00020492143812589347,1.0,768.8035118579865
19100,5.445345232146792e-05,1.0,9.651526488596573e-05,1.0,774.2025339603424
19200,2.447690349072218e-05,1.0,4.6906636271160096e-05,1.0,779.1506359577179
19300,1.111652727558976e-05,1.0,2.348804810026195e-05,1.0,783.3719596862793
19400,5.474796125781722e-06,1.0,1.293839068239322e-05,1.0,787.5511848926544
19500,0.031850192695856094,0.9987468719482422,0.08254040032625198,0.986843466758728,791.8359386920929
19600,0.0006737174117006361,1.0,0.0023728632368147373,1.0,796.0365879535675
19700,0.0008771620923653245,1.0,0.0019683893769979477,1.0,800.0403919219971
19800,0.0007130599115043879,1.0,0.0012749487068504095,1.0,804.069168806076
19900,0.00036815571365877986,1.0,0.0006391626666299999,1.0,808.2120897769928
20000,0.00016817548021208495,1.0,0.0002962191356346011,1.0,812.2202417850494
20100,7.491011638194323e-05,1.0,0.00013631515321321785,1.0,816.3155200481415
20200,3.349320832057856e-05,1.0,6.38879428151995e-05,1.0,820.3055167198181
20300,1.5117707334866282e-05,1.0,3.051800013054162e-05,1.0,824.4378139972687
20400,7.00960481481161e-06,1.0,1.5049251487653237e-05,1.0,828.4649059772491
20500,3.4551205772004323e-06,1.0,7.897779141785577e-06,1.0,832.4519560337067
20600,0.13175007700920105,0.9667919874191284,0.18919941782951355,0.949357807636261,836.5067389011383
20700,0.0007225022418424487,1.0,0.0026639301795512438,1.0,841.2569637298584
20800,0.0009251959854736924,1.0,0.002296367660164833,1.0,845.2475838661194
20900,0.0008172963280230761,1.0,0.001503313658758998,1.0,849.2114758491516
21000,0.00043958198511973023,1.0,0.0007689644116908312,1.0,853.249009847641
21100,0.0002069783949991688,1.0,0.00036739115603268147,1.0,857.2774999141693
21200,9.268944995710626e-05,1.0,0.0001696745166555047,1.0,861.3040189743042
21300,4.113089744350873e-05,1.0,7.86851451266557e-05,1.0,865.3817148208618
21400,1.8421851564198732e-05,1.0,3.7227553548291326e-05,1.0,869.3787536621094
21500,8.501866432197858e-06,1.0,1.824871105782222e-05,1.0,873.3848760128021
21600,4.083355634065811e-06,1.0,9.319918717665132e-06,1.0,877.3750519752502
21700,0.0016804153565317392,1.0,0.009289370849728584,0.9995823502540588,881.3701379299164
21800,0.001085995463654399,1.0,0.0034950983244925737,1.0,885.3703010082245
21900,0.0013034776784479618,1.0,0.0025884248316287994,1.0,889.3758420944214
22000,0.005071133375167847,1.0,0.011624470353126526,0.999791145324707,893.3724768161774
22100,0.005625051446259022,1.0,0.009253703989088535,1.0,897.3769068717957
22200,0.003792763454839587,1.0,0.005714538041502237,1.0,901.3608248233795
22300,0.0017792837461456656,1.0,0.0026623751036822796,1.0,905.3416728973389
22400,0.0007867666427046061,1.0,0.0011920154793187976,1.0,909.6232550144196
22500,0.00034348812187090516,1.0,0.0005341788055375218,1.0,914.1504797935486
22600,0.00015002148575149477,1.0,0.00024175888393074274,1.0,918.1479597091675
22700,6.581994239240885e-05,1.0,0.00011111908679595217,1.0,922.1329317092896
22800,2.9277534849825315e-05,1.0,5.231367686064914e-05,1.0,926.1711308956146
22900,1.3293249139678665e-05,1.0,2.5369672584929504e-05,1.0,930.2129998207092
23000,6.330017640721053e-06,1.0,1.2897243323095609e-05,1.0,934.2168917655945
23100,3.134205144306179e-06,1.0,6.765346370229963e-06,1.0,938.2472839355469
23200,0.4463202655315399,0.8872180581092834,0.561320960521698,0.8625874519348145,942.303781747818
23300,0.0011173986131325364,1.0,0.0036358474753797054,1.0,946.8842329978943
23400,0.0013626961736008525,1.0,0.002969978842884302,1.0,950.9041647911072
23500,0.001215077005326748,1.0,0.002252031583338976,1.0,954.8994779586792
23600,0.0006270746234804392,1.0,0.0011488973395898938,1.0,958.8964569568634
23700,0.000264437374426052,1.0,0.000428740429924801,1.0,962.8908407688141
23800,0.0001261684374185279,1.0,0.0002054929791484028,1.0,966.8772947788239
23900,5.626758866128512e-05,1.0,9.429960482520983e-05,1.0,970.8829131126404
24000,2.514087282179389e-05,1.0,4.360832826932892e-05,1.0,974.9399538040161
24100,1.1399082723073661e-05,1.0,2.0548135580611415e-05,1.0,978.9883017539978
24200,5.435881121229613e-06,1.0,1.0203287274634931e-05,1.0,982.9734740257263
24300,2.8297220069362083e-06,1.0,5.511250037670834e-06,1.0,986.963093996048
24400,0.0019785112235695124,1.0,0.008388902992010117,1.0,992.6613609790802
24500,0.0011996239190921187,1.0,0.0032253984827548265,1.0,997.9774708747864
24600,0.0015985460486263037,1.0,0.002864575246348977,1.0,1002.2825019359589
24700,0.011496868915855885,1.0,0.026837337762117386,0.9993734955787659,1006.2798619270325
24800,0.011622942984104156,1.0,0.0186943169683218,1.0,1010.1569399833679
24900,0.0077746170572936535,1.0,0.011246783658862114,1.0,1014.0717308521271
25000,0.0036854816135019064,1.0,0.00520650390535593,1.0,1017.9743738174438
25100,0.0016348930075764656,1.0,0.0023272193502634764,1.0,1022.3934478759766
25200,0.0007074630702845752,1.0,0.0010285197058692575,1.0,1026.5070118904114
25300,0.0003069781814701855,1.0,0.00046061433386057615,1.0,1030.3000178337097
25400,0.0001341735915048048,1.0,0.00020913830667268485,1.0,1034.1179966926575
25500,5.878361844224855e-05,1.0,9.608709660824388e-05,1.0,1037.9067389965057
25600,2.6329493266530335e-05,1.0,4.537559289019555e-05,1.0,1041.7071568965912
25700,1.2010265891149174e-05,1.0,2.181192030548118e-05,1.0,1045.5007939338684
25800,5.733825219067512e-06,1.0,1.0956932783301454e-05,1.0,1049.296336889267
25900,3.008049588970607e-06,1.0,6.0315305745461956e-06,1.0,1053.0880088806152
26000,0.000786309246905148,1.0,0.0037039953749626875,0.9998955726623535,1056.8791608810425
26100,0.0012383961584419012,1.0,0.003017810406163335,1.0,1060.8268549442291
26200,0.001327220699749887,1.0,0.0024190465919673443,1.0,1064.7029299736023
26300,0.006731695029884577,1.0,0.012641409412026405,1.0,1068.5690848827362
26400,0.007213801611214876,1.0,0.011304754763841629,1.0,1072.4268589019775
26500,0.00406673364341259,1.0,0.0060708229430019855,1.0,1076.284999847412
26600,0.0018290334846824408,1.0,0.002643104875460267,1.0,1080.1441359519958
26700,0.0008049958269111812,1.0,0.0011717256857082248,1.0,1083.9941568374634
26800,0.00034919657628051937,1.0,0.000518417451530695,1.0,1087.842633008957
26900,0.00015234577585943043,1.0,0.0002328099071746692,1.0,1091.684648990631
27000,6.649366696365178e-05,1.0,0.00010555866174399853,1.0,1095.60968875885
27100,2.946135646197945e-05,1.0,4.888863259111531e-05,1.0,1099.433026790619
27200,1.3333627066458575e-05,1.0,2.3211303414427675e-05,1.0,1103.249568939209
27300,6.399333415174624e-06,1.0,1.1695884495566133e-05,1.0,1107.0682349205017
27400,3.1904112347547198e-06,1.0,6.077081707189791e-06,1.0,1110.8799188137054
27500,0.006632361561059952,1.0,0.028230948373675346,0.99759840965271,1114.8689239025116
27600,0.0006411800277419388,1.0,0.002196353394538164,0.9998955726623535,1118.6772019863129
27700,0.0007610729080624878,1.0,0.0015528177609667182,1.0,1122.9256477355957
27800,0.000630626454949379,1.0,0.0010136838536709547,1.0,1126.7668459415436
27900,0.0034808730706572533,1.0,0.006169318687170744,1.0,1130.5889537334442
28000,0.004719988908618689,1.0,0.006850540637969971,1.0,1134.4185810089111
28100,0.0026831976138055325,1.0,0.003778874408453703,1.0,1138.2555310726166
28200,0.0012136530131101608,1.0,0.0017155100358650088,1.0,1142.0697028636932
28300,0.0005337803740985692,1.0,0.0007676207460463047,1.0,1145.8888688087463
28400,0.00023380183847621083,1.0,0.0003456934937275946,1.0,1149.7111628055573
28500,0.00010272751387674361,1.0,0.0001574096386320889,1.0,1153.5584080219269
28600,4.5526707253884524e-05,1.0,7.268648914759979e-05,1.0,1157.4023020267487
28700,2.0542460333672352e-05,1.0,3.423084126552567e-05,1.0,1161.22016787529
28800,9.499641237198375e-06,1.0,1.658156543271616e-05,1.0,1165.3938958644867
28900,4.709127551905112e-06,1.0,8.60050022311043e-06,1.0,1169.2103910446167
29000,2.4626467620691983e-06,1.0,4.657448243960971e-06,1.0,1173.0248010158539
29100,0.0013338342541828752,1.0,0.005531542003154755,1.0,1176.83500289917
29200,0.001619111280888319,1.0,0.003946241922676563,1.0,1180.6505699157715
29300,0.002042506355792284,1.0,0.0034778225235641003,1.0,1184.4630270004272
29400,0.0014628234785050154,1.0,0.0022481733467429876,1.0,1188.2831118106842
29500,0.0007073949673213065,1.0,0.0010926638497039676,1.0,1192.141360759735
29600,0.0003289681044407189,1.0,0.0005194233381189406,1.0,1195.9515600204468
29700,0.0001460749190300703,1.0,0.00023807637626305223,1.0,1199.770682811737
29800,6.403903535101563e-05,1.0,0.00010847724479390308,1.0,1203.5828590393066
29900,2.8311473215580918e-05,1.0,4.9814319936558604e-05,1.0,1207.3930768966675
30000,1.2927935131301638e-05,1.0,2.3584394511999562e-05,1.0,1211.2385919094086
30100,6.060373834770871e-06,1.0,1.1413369975343812e-05,1.0,1215.2182137966156
30200,3.4562021937745158e-06,1.0,6.721045338053955e-06,1.0,1219.0504479408264
30300,0.0014667266514152288,1.0,0.00512432586401701,1.0,1222.8606216907501
30400,0.0019058722537010908,1.0,0.004114831332117319,1.0,1226.670429944992
30500,0.0016549978172406554,1.0,0.003038336057215929,1.0,1230.5338819026947
30600,0.0008002530666999519,1.0,0.001355114160105586,1.0,1234.3499698638916
30700,0.0003833757364191115,1.0,0.0006430555367842317,1.0,1238.1577458381653
30800,0.00017252855468541384,1.0,0.0002935873926617205,1.0,1241.990933895111
30900,7.660793198738247e-05,1.0,0.00013326207408681512,1.0,1246.249890089035
31000,3.392914732103236e-05,1.0,6.069968003430404e-05,1.0,1250.093808889389
31100,1.531125235487707e-05,1.0,2.8243433916941285e-05,1.0,1253.9163978099823
31200,7.177733550634002e-06,1.0,1.3647167179442476e-05,1.0,1257.7824981212616
31300,3.7636734759871615e-06,1.0,7.389610800601076e-06,1.0,1261.5912549495697
31400,0.0018360055983066559,1.0,0.008895216509699821,0.999791145324707,1265.422888994217
31500,0.0017193497624248266,1.0,0.004969727247953415,1.0,1269.2898848056793
31600,0.0021240124478936195,1.0,0.003831867128610611,1.0,1273.1059429645538
31700,0.001672907848842442,1.0,0.0026119276881217957,1.0,1276.9603579044342
31800,0.0008336437167599797,1.0,0.0013054502196609974,1.0,1280.7713289260864
31900,0.0003827633336186409,1.0,0.0006114052375778556,1.0,1284.650379896164
32000,0.00017052135081030428,1.0,0.0002786893746815622,1.0,1288.5023097991943
32100,7.546810957137495e-05,1.0,0.0001269178610527888,1.0,1292.378357887268
32200,3.3615291613386944e-05,1.0,5.824543404742144e-05,1.0,1296.2204489707947
32300,1.5240923858073074e-05,1.0,2.7257887268206105e-05,1.0,1301.007937669754
32400,7.187964911281597e-06,1.0,1.3230544936959632e-05,1.0,1305.989560842514
32500,0.009691043756902218,1.0,0.03476909548044205,0.9966586828231812,1311.3346769809723
32600,0.0007434902363456786,1.0,0.002149846637621522,1.0,1315.7575287818909
32700,0.0009765761205926538,1.0,0.0019218012457713485,1.0,1321.3294489383698
32800,0.00066305574728176,1.0,0.0011263896012678742,1.0,1325.614406824112
32900,0.0003251029411330819,1.0,0.0005319233750924468,1.0,1329.4190940856934
33000,0.00014779098273720592,1.0,0.0002447230799589306,1.0,1334.0038840770721
33100,6.579508044524118e-05,1.0,0.00011174442624906078,1.0,1338.459469795227
33200,2.9423445084830746e-05,1.0,5.1261948101455346e-05,1.0,1345.5650429725647
33300,1.3277614925755188e-05,1.0,2.3792012143530883e-05,1.0,1352.7026057243347
33400,6.2978647292766254e-06,1.0,1.155983773060143e-05,1.0,1358.8423039913177
33500,3.266000021540094e-06,1.0,6.172114808578044e-06,1.0,1364.6088569164276
33600,0.0022117402404546738,1.0,0.01133852917701006,0.9990602731704712,1368.7805309295654
33700,0.001212490489706397,1.0,0.0037031418178230524,1.0,1372.752140045166
33800,0.0014843469252809882,1.0,0.002807744313031435,1.0,1376.6638877391815
33900,0.0073827956803143024,1.0,0.02256445772945881,0.9987469911575317,1380.582449913025
34000,0.00836209487169981,1.0,0.014098484069108963,1.0,1384.5400528907776
34100,0.00600133603438735,1.0,0.008851124905049801,1.0,1388.4992809295654
34200,0.0027569050434976816,1.0,0.003957883454859257,1.0,1392.3664860725403
