step,train_loss,train_acc,test_loss,test_acc,elapsed_s
5900,7.622372777404962e-08,1.0,7.177846431732178,0.2583272457122803,227.85581707954407
6000,2.132471443871964e-08,1.0,7.2455573081970215,0.25770074129104614,231.6552152633667
6100,8.432786557932559e-08,1.0,7.178715705871582,0.2589537501335144,235.49032926559448
6200,4.2126586663471244e-08,1.0,7.224740982055664,0.2590581476688385,239.30221796035767
6300,7.024831916169205e-08,1.0,7.210276126861572,0.25864049792289734,243.04543709754944
6400,6.001544505807033e-08,1.0,7.2325215339660645,0.2589537501335144,246.780827999115
6500,8.589640287937073e-08,1.0,7.213860511779785,0.25947582721710205,250.5405991077423
6600,5.680366399474224e-08,1.0,7.253269672393799,0.25968465209007263,254.27735710144043
6700,5.142580405959052e-08,1.0,7.270297050476074,0.25937139987945557,258.06631207466125
6800,5.108968537115288e-08,1.0,7.2932047843933105,0.25926700234413147,261.7917912006378
6900,4.9334410334722634e-08,1.0,7.298863887786865,0.25937139987945557,265.50599098205566
7000,4.4367357787677975e-08,1.0,7.315072059631348,0.25958025455474854,269.295449256897
7100,5.882036546722702e-08,1.0,7.319563865661621,0.25937139987945557,273.0063519477844
7200,6.423557152857029e-08,1.0,7.324967384338379,0.2601023316383362,276.72913217544556
7300,7.20782864505054e-08,1.0,7.324789524078369,0.2598935067653656,280.43786907196045
7400,7.073382590760957e-08,1.0,7.342607021331787,0.25937139987945557,284.4608898162842
7500,7.002424240454275e-08,1.0,7.361902236938477,0.259162575006485,288.17943000793457
7600,7.872591822888353e-08,1.0,7.359379768371582,0.25968465209007263,291.8866901397705
7700,5.952994186486649e-08,1.0,7.397087574005127,0.2599979043006897,295.60654497146606
7800,7.805369506286297e-08,1.0,7.386805534362793,0.25958025455474854,299.3726279735565
7900,7.133136392667438e-08,1.0,7.403775215148926,0.2590581476688385,303.130578994751
8000,7.233971643927362e-08,1.0,7.409757614135742,0.25937139987945557,306.8880980014801
8100,7.514068300906729e-08,1.0,7.419713020324707,0.259162575006485,310.93379521369934
8200,8.040650101293068e-08,1.0,7.432608604431152,0.25874489545822144,314.6787111759186
8300,7.03603575402667e-08,1.0,7.447570323944092,0.25947582721710205,318.3961532115936
8400,7.301194671072153e-08,1.0,7.466176986694336,0.25947582721710205,322.09935307502747
8500,7.491660625191798e-08,1.0,7.462661266326904,0.2601023316383362,325.8014750480652
8600,8.391704398036381e-08,1.0,7.459227085113525,0.25937139987945557,329.5120220184326
8700,7.506599075668419e-08,1.0,7.474467754364014,0.25926700234413147,333.69124603271484
8800,7.618638164785807e-08,1.0,7.487005233764648,0.25947582721710205,337.96412897109985
8900,8.163892317725185e-08,1.0,7.495356559753418,0.25864049792289734,341.68768215179443
9000,7.719472705502994e-08,1.0,7.500779628753662,0.25759631395339966,345.3922140598297
9100,7.80163347258167e-08,1.0,7.519886493682861,0.25853607058525085,349.0921869277954
9200,7.700799642407219e-08,1.0,7.527161598205566,0.2590581476688385,352.8548550605774
9300,7.992100847786787e-08,1.0,7.535410404205322,0.2590581476688385,356.74482703208923
9400,8.1377500293911e-08,1.0,7.531186580657959,0.25947582721710205,360.6997480392456
9500,7.521537526145039e-08,1.0,7.553926467895508,0.259162575006485,364.48422598838806
9600,7.895000209146019e-08,1.0,7.555161476135254,0.25926700234413147,368.45675015449524
9700,8.197503831297581e-08,1.0,7.561113357543945,0.25853607058525085,372.1936981678009
9800,8.003304685644252e-08,1.0,7.576039791107178,0.25843167304992676,375.9304690361023
9900,8.500008874534615e-08,1.0,7.563903331756592,0.25843167304992676,379.670401096344
10000,7.921142497480105e-08,1.0,7.583225727081299,0.2589537501335144,383.39839696884155
10100,7.40949843702765e-08,1.0,7.59625768661499,0.25947582721710205,387.16019010543823
10200,7.951019398433345e-08,1.0,7.592170715332031,0.259162575006485,390.99703311920166
10300,8.208708379697782e-08,1.0,7.590400695800781,0.2599979043006897,394.70200514793396
10400,8.156423092486875e-08,1.0,7.600618839263916,0.2590581476688385,398.3993721008301
10500,7.570087490194055e-08,1.0,7.619165897369385,0.25968465209007263,402.1009769439697
10600,7.226502418689051e-08,1.0,7.633908271789551,0.2598935067653656,405.8104991912842
10700,7.749348895913499e-08,1.0,7.6349873542785645,0.2581184208393097,409.5107889175415
10800,7.20782864505054e-08,1.0,7.639957904815674,0.25926700234413147,413.22210597991943
10900,7.607434326928342e-08,1.0,7.643192768096924,0.2599979043006897,416.9124319553375
11000,7.91740788486095e-08,1.0,7.643116474151611,0.25958025455474854,420.7106671333313
11100,7.611168939547497e-08,1.0,7.671135902404785,0.25937139987945557,424.46204900741577
11200,7.969691750986385e-08,1.0,7.660821437835693,0.2588493227958679,428.2041389942169
11300,7.700799642407219e-08,1.0,7.6772236824035645,0.25958025455474854,431.965213060379
11400,8.171361542963496e-08,1.0,7.676976680755615,0.25853607058525085,435.68449211120605
11500,7.308663896310463e-08,1.0,7.6965107917785645,0.2580139935016632,439.42778396606445
11600,7.876326435507508e-08,1.0,7.683809280395508,0.2590581476688385,443.15253615379333
11700,7.547679814479125e-08,1.0,7.68988037109375,0.25937139987945557,446.8758029937744
11800,7.38709076131272e-08,1.0,7.7087554931640625,0.2589537501335144,450.58789896965027
11900,8.055588551769688e-08,1.0,7.693994998931885,0.25968465209007263,454.29040789604187
12000,7.405763824408496e-08,1.0,7.699560165405273,0.2597890794277191,457.9886951446533
12100,7.577556715432365e-08,1.0,7.709142208099365,0.25864049792289734,461.7010691165924
12200,7.682125868768708e-08,1.0,7.716770172119141,0.25958025455474854,465.402715921402
12300,7.446844563219202e-08,1.0,7.732863426208496,0.26020675897598267,469.11922693252563
12400,7.9547540110525e-08,1.0,7.7212138175964355,0.2597890794277191,472.82759189605713
12500,7.514068300906729e-08,1.0,7.73274040222168,0.25864049792289734,476.5296130180359
12600,8.260992956365953e-08,1.0,7.718149662017822,0.2590581476688385,480.289941072464
12700,7.779226507409476e-08,1.0,7.7378973960876465,0.2601023316383362,484.0215120315552
12800,7.618638164785807e-08,1.0,7.729948043823242,0.2598935067653656,487.7515461444855
12900,7.648515065739048e-08,1.0,7.740303993225098,0.2597890794277191,491.486202955246
13000,7.712002769721948e-08,1.0,7.737617015838623,0.2588493227958679,495.2153329849243
13100,7.611168939547497e-08,1.0,7.742455959320068,0.2598935067653656,498.9509000778198
13200,7.637310517338847e-08,1.0,7.747555255889893,0.2598935067653656,502.6860680580139
13300,7.756818831694545e-08,1.0,7.749519348144531,0.25874489545822144,506.41196608543396
13400,7.390825373931875e-08,1.0,7.759250640869141,0.25937139987945557,510.1668770313263
13500,7.861387985030888e-08,1.0,7.746792316436768,0.25958025455474854,513.9076540470123
13600,7.431906823285317e-08,1.0,7.752584457397461,0.25947582721710205,517.6199839115143
13700,7.824042569382073e-08,1.0,7.746157169342041,0.2599979043006897,521.3363630771637
13800,7.663453516215668e-08,1.0,7.7593159675598145,0.2597890794277191,525.0567848682404
13900,7.741880381217925e-08,1.0,7.764270782470703,0.2598935067653656,529.4421179294586
14000,7.90246943438433e-08,1.0,7.760189533233643,0.2601023316383362,533.2937700748444
14100,7.495395237810953e-08,1.0,7.78860330581665,0.25937139987945557,536.9915211200714
14200,7.38709076131272e-08,1.0,7.778181076049805,0.26051998138427734,540.7742121219635
14300,7.697065029788064e-08,1.0,7.779390811920166,0.25968465209007263,544.5125141143799
14400,7.405763824408496e-08,1.0,7.785999298095703,0.25958025455474854,548.2516820430756
14500,7.872592533431089e-08,1.0,7.775964736938477,0.25947582721710205,551.9906289577484
14600,7.596229778528141e-08,1.0,7.795163631439209,0.26031115651130676,555.7390010356903
14700,7.734411155979615e-08,1.0,7.784265041351318,0.26051998138427734,559.5182220935822
14800,7.163013293620679e-08,1.0,7.801146507263184,0.25947582721710205,563.2121338844299
14900,7.047240302426871e-08,1.0,7.802770614624023,0.26041558384895325,566.9072229862213
15000,7.715738092883839e-08,1.0,7.7987446784973145,0.25926700234413147,570.6062121391296
15100,7.148074843144059e-08,1.0,7.805723667144775,0.2597890794277191,574.2999229431152
15200,6.953874276405259e-08,1.0,7.817164421081543,0.26020675897598267,577.9861540794373
15300,7.22276709552716e-08,1.0,7.8154497146606445,0.25968465209007263,581.7055728435516
15400,7.506599075668419e-08,1.0,7.812522888183594,0.25947582721710205,586.3658111095428
15500,7.39455998655103e-08,1.0,7.8098955154418945,0.2590581476688385,590.2280011177063
15600,7.738145058056034e-08,1.0,7.817081451416016,0.25958025455474854,594.0694830417633
15700,7.19289019457392e-08,1.0,7.827986240386963,0.25947582721710205,597.8384470939636
15800,7.360948472978635e-08,1.0,7.822651386260986,0.2601023316383362,601.6861481666565
15900,7.506599075668419e-08,1.0,7.814040184020996,0.2588493227958679,605.4412858486176
16000,7.868857920811934e-08,1.0,7.831771373748779,0.25864049792289734,609.2160520553589
16100,7.629841292100537e-08,1.0,7.831967353820801,0.25864049792289734,613.0102422237396
16200,7.57382210281321e-08,1.0,7.829826831817627,0.25947582721710205,616.7959110736847
16300,7.514068300906729e-08,1.0,7.824954032897949,0.25874489545822144,620.5055871009827
16400,6.983751177358499e-08,1.0,7.842743396759033,0.25874489545822144,624.8520660400391
16500,7.40202921178934e-08,1.0,7.838375568389893,0.2599979043006897,629.2627389431
16600,7.353479247740324e-08,1.0,7.846451759338379,0.25843167304992676,633.379184961319
16700,7.555149039717435e-08,1.0,7.837695598602295,0.25937139987945557,637.3875908851624
16800,7.353479247740324e-08,1.0,7.845920562744141,0.2588493227958679,641.8506200313568
16900,7.252644707023137e-08,1.0,7.8591742515563965,0.2581184208393097,646.6065759658813
17000,7.319867734167929e-08,1.0,7.8495354652404785,0.2589537501335144,651.2028610706329
17100,7.148074843144059e-08,1.0,7.850857734680176,0.2589537501335144,654.9153110980988
17200,7.491660625191798e-08,1.0,7.855522155761719,0.25853607058525085,658.6641302108765
17300,7.413233760189541e-08,1.0,7.861099720001221,0.259162575006485,662.4211211204529
17400,7.525272138764194e-08,1.0,7.859184265136719,0.25874489545822144,666.2587132453918
17500,7.03603575402667e-08,1.0,7.863325119018555,0.25759631395339966,670.6710460186005
17600,7.312398508929618e-08,1.0,7.867126941680908,0.25874489545822144,674.3746190071106
17700,6.909058924975398e-08,1.0,7.875962734222412,0.2589537501335144,678.076877117157
17800,7.734411155979615e-08,1.0,7.860848426818848,0.2583272457122803,682.7235929965973
17900,7.360948472978635e-08,1.0,7.868051528930664,0.25843167304992676,686.8967950344086
18000,7.301194671072153e-08,1.0,7.86177921295166,0.25770074129104614,690.9387378692627
18100,6.99868962783512e-08,1.0,7.880070686340332,0.2588493227958679,695.1004209518433
18200,7.22276709552716e-08,1.0,7.877006530761719,0.2581184208393097,698.8000180721283
18300,6.80448906109632e-08,1.0,7.897828102111816,0.2578051686286926,702.5019929409027
18400,7.22276709552716e-08,1.0,7.872591018676758,0.2578051686286926,706.400416135788
18500,7.039771077188561e-08,1.0,7.888781547546387,0.2582228183746338,710.4212119579315
18600,7.484191399953488e-08,1.0,7.878111362457275,0.2579095661640167,714.1306550502777
18700,7.353479247740324e-08,1.0,7.898010730743408,0.2571786642074585,718.0062050819397
18800,7.133136392667438e-08,1.0,7.874699592590332,0.2583272457122803,722.4632320404053
18900,7.058444140284337e-08,1.0,7.884545803070068,0.2583272457122803,726.2022190093994
19000,7.271317770118912e-08,1.0,7.880286693572998,0.2578051686286926,729.9087519645691
19100,7.19289019457392e-08,1.0,7.893082141876221,0.2582228183746338,733.6108548641205
19200,7.327336959406239e-08,1.0,7.873374938964844,0.2579095661640167,737.3508191108704
19300,7.327336959406239e-08,1.0,7.888707160949707,0.2581184208393097,741.0544350147247
19400,7.02109730355005e-08,1.0,7.903960227966309,0.2579095661640167,744.7561202049255
19500,7.405763824408496e-08,1.0,7.899088382720947,0.25926700234413147,748.4531872272491
19600,7.062178752903492e-08,1.0,7.904612064361572,0.2582228183746338,752.1669290065765
19700,7.21529787028885e-08,1.0,7.885541915893555,0.2581184208393097,755.8646128177643
19800,7.039771077188561e-08,1.0,7.9040656089782715,0.25749191641807556,759.5552070140839
19900,6.726062196094063e-08,1.0,7.9014434814453125,0.25759631395339966,763.2646169662476
20000,7.002424240454275e-08,1.0,7.909602642059326,0.2582228183746338,766.9618172645569
20100,7.301194671072153e-08,1.0,7.910589218139648,0.2582228183746338,770.6787002086639
20200,6.729796808713218e-08,1.0,7.918845176696777,0.2582228183746338,774.372554063797
20300,6.972547339501034e-08,1.0,7.909865379333496,0.2582228183746338,778.1055891513824
20400,7.136871005286594e-08,1.0,7.9091901779174805,0.2578051686286926,781.9576299190521
20500,7.245175481784827e-08,1.0,7.904049873352051,0.2581184208393097,785.6956350803375
20600,7.36468308559779e-08,1.0,7.914109706878662,0.2588493227958679,789.4044229984283
20700,7.174217131478144e-08,1.0,7.907077789306641,0.25843167304992676,793.2694449424744
20800,6.550534692451038e-08,1.0,7.915113925933838,0.2571786642074585,797.2313358783722
20900,7.092055653856733e-08,1.0,7.910933971405029,0.25874489545822144,800.9328880310059
21000,7.080851815999267e-08,1.0,7.904391765594482,0.25874489545822144,804.6262331008911
21100,7.047240302426871e-08,1.0,7.915218353271484,0.25853607058525085,808.3177111148834
21200,6.838100574668715e-08,1.0,7.932382106781006,0.259162575006485,812.0141460895538
21300,7.211563257669695e-08,1.0,7.916965961456299,0.2590581476688385,815.7180922031403
21400,6.752204484428148e-08,1.0,7.924953460693359,0.25926700234413147,819.6420521736145
21500,6.767142934904768e-08,1.0,7.921024799346924,0.259162575006485,823.4276192188263
21600,7.009893465692585e-08,1.0,7.931579113006592,0.25874489545822144,827.2040250301361
21700,6.953874276405259e-08,1.0,7.909204483032227,0.25926700234413147,831.2502059936523
21800,6.950139663786103e-08,1.0,7.929826259613037,0.2583272457122803,834.9395430088043
21900,7.260113932261447e-08,1.0,7.923433303833008,0.25926700234413147,838.7182860374451
22000,6.580411593404278e-08,1.0,7.931941509246826,0.25926700234413147,842.4638249874115
22100,7.151809455763214e-08,1.0,7.917022705078125,0.25874489545822144,846.2506000995636
22200,6.80448906109632e-08,1.0,7.928529739379883,0.25864049792289734,849.9695241451263
22300,7.17048251885899e-08,1.0,7.920654773712158,0.25853607058525085,853.6898529529572
22400,6.99868962783512e-08,1.0,7.951398849487305,0.25843167304992676,857.3923709392548
22500,6.890385861879622e-08,1.0,7.9376420974731445,0.2589537501335144,861.1174659729004
22600,6.950139663786103e-08,1.0,7.942591190338135,0.2589537501335144,864.8163862228394
22700,7.405763824408496e-08,1.0,7.948624610900879,0.25843167304992676,868.5155642032623
22800,6.752204484428148e-08,1.0,7.9400763511657715,0.2589537501335144,872.2146780490875
22900,6.658838458406535e-08,1.0,7.945154190063477,0.25853607058525085,875.9147589206696
23000,6.909058924975398e-08,1.0,7.959587574005127,0.25937139987945557,879.6130230426788
23100,6.449699441191115e-08,1.0,7.950143337249756,0.2590581476688385,883.5941870212555
23200,6.569207755546813e-08,1.0,7.957332611083984,0.2582228183746338,887.2923650741577
23300,6.867978186164692e-08,1.0,7.962512493133545,0.2589537501335144,891.0115511417389
23400,7.20035941981223e-08,1.0,7.947027206420898,0.25853607058525085,894.7269070148468
23500,6.565473142927658e-08,1.0,7.963902950286865,0.2589537501335144,898.4845399856567
23600,6.64016539531076e-08,1.0,7.949245452880859,0.25864049792289734,902.2458600997925
23700,6.617757719595829e-08,1.0,7.980859756469727,0.2583272457122803,905.9950411319733
23800,7.02109730355005e-08,1.0,7.955479145050049,0.2588493227958679,909.8240849971771
23900,6.602819269119209e-08,1.0,7.976550102233887,0.25864049792289734,913.5521070957184
24000,6.378741801427168e-08,1.0,7.959644317626953,0.2588493227958679,917.2844560146332
24100,6.882916636641312e-08,1.0,7.957895755767822,0.2588493227958679,921.0038311481476
24200,6.539330854593572e-08,1.0,7.963398456573486,0.259162575006485,924.7005200386047
24300,6.99122040259681e-08,1.0,7.956524848937988,0.2589537501335144,928.4005279541016
24400,6.808223673715474e-08,1.0,7.962533950805664,0.2580139935016632,932.1117708683014
24500,6.864243573545536e-08,1.0,7.964982986450195,0.25853607058525085,935.8216531276703
24600,6.599084656500054e-08,1.0,7.970730781555176,0.2588493227958679,939.5384321212769
24700,6.789550610619699e-08,1.0,7.981403827667236,0.25937139987945557,943.2433941364288
24800,6.569207755546813e-08,1.0,7.982790946960449,0.25864049792289734,946.9497480392456
24900,6.614023106976674e-08,1.0,7.99094820022583,0.25853607058525085,950.654953956604
25000,6.916528150213708e-08,1.0,7.977370262145996,0.25874489545822144,954.3728880882263
25100,6.759673709666458e-08,1.0,7.990157127380371,0.25759631395339966,958.0880751609802
25200,6.696185295140822e-08,1.0,7.979491710662842,0.2588493227958679,961.8546290397644
25300,6.483311665306246e-08,1.0,7.966562271118164,0.25874489545822144,965.5972759723663
25400,6.64763462054907e-08,1.0,7.9799275398254395,0.2590581476688385,969.3363132476807
25500,6.546800079831883e-08,1.0,7.981294631958008,0.25853607058525085,973.0684831142426
25600,6.879182024022157e-08,1.0,7.981975078582764,0.25926700234413147,976.8090920448303
25700,6.744735259189838e-08,1.0,8.00098705291748,0.25853607058525085,981.9937369823456
25800,6.505719341021177e-08,1.0,7.99212121963501,0.25958025455474854,987.0991230010986
25900,6.330191837378152e-08,1.0,7.984382152557373,0.2588493227958679,992.0314021110535
26000,6.617757719595829e-08,1.0,7.994658470153809,0.25937139987945557,995.7458140850067
26100,6.43849560333365e-08,1.0,8.000160217285156,0.25926700234413147,999.4484391212463
26200,6.528127016736107e-08,1.0,7.98318338394165,0.25853607058525085,1003.1449110507965
26300,6.81942751157294e-08,1.0,8.001274108886719,0.25926700234413147,1006.8950982093811
26400,6.726062196094063e-08,1.0,7.999002456665039,0.2590581476688385,1010.5888130664825
26500,7.125667167429128e-08,1.0,7.98493766784668,0.25926700234413147,1014.2909572124481
26600,6.599084656500054e-08,1.0,8.018510818481445,0.2597890794277191,1017.9936740398407
26700,6.755939097047303e-08,1.0,8.022287368774414,0.25968465209007263,1021.7522110939026
26800,6.135991270639352e-08,1.0,8.028765678405762,0.2590581476688385,1025.5477042198181
26900,6.255498874452314e-08,1.0,8.006043434143066,0.25958025455474854,1029.2785239219666
27000,6.416087927618719e-08,1.0,8.024444580078125,0.259162575006485,1033.0052289962769
27100,6.591615431261744e-08,1.0,8.0292387008667,0.2582228183746338,1036.7466900348663
27200,6.584146206023433e-08,1.0,8.00731372833252,0.25968465209007263,1040.4493651390076
27300,6.360068738331393e-08,1.0,8.009699821472168,0.25937139987945557,1044.1934621334076
27400,6.744735259189838e-08,1.0,8.038595199584961,0.259162575006485,1047.8791630268097
27500,6.10237904652422e-08,1.0,8.033926010131836,0.25947582721710205,1051.574285030365
27600,6.651369233168225e-08,1.0,8.035101890563965,0.2597890794277191,1055.2656672000885
27700,6.360068738331393e-08,1.0,8.023457527160645,0.2589537501335144,1058.9618680477142
27800,6.621492332214984e-08,1.0,8.014060974121094,0.25937139987945557,1062.6515882015228
27900,6.479577052687091e-08,1.0,8.018791198730469,0.2590581476688385,1066.3498601913452
28000,6.012748343664498e-08,1.0,8.059925079345703,0.25864049792289734,1070.0464661121368
28100,6.621492332214984e-08,1.0,8.027990341186523,0.25874489545822144,1073.754909992218
28200,6.897855087117932e-08,1.0,8.047019004821777,0.25958025455474854,1077.4458272457123
28300,5.990340667949567e-08,1.0,8.049955368041992,0.26020675897598267,1081.2123000621796
28400,6.326457224758997e-08,1.0,8.024191856384277,0.25937139987945557,1084.9494998455048
28500,6.610288494357519e-08,1.0,8.043217658996582,0.25958025455474854,1088.6840851306915
28600,6.882916636641312e-08,1.0,7.997821807861328,0.2601023316383362,1092.4593942165375
28700,6.386211026665478e-08,1.0,8.029882431030273,0.25968465209007263,1096.1838490962982
28800,6.248029649214004e-08,1.0,8.060548782348633,0.26031115651130676,1099.9056370258331
28900,6.587880818642589e-08,1.0,8.020954132080078,0.26051998138427734,1103.6373052597046
29000,6.509453953640332e-08,1.0,8.05275821685791,0.25926700234413147,1107.4015729427338
29100,6.154664333735127e-08,1.0,8.037314414978027,0.2590581476688385,1111.1570398807526
29200,6.782081385381389e-08,1.0,8.016449928283691,0.25937139987945557,1114.8700489997864
29300,6.382476414046323e-08,1.0,8.059499740600586,0.2599979043006897,1118.5824420452118
29400,6.670043006806736e-08,1.0,8.034914016723633,0.2590581476688385,1122.2846069335938
29500,6.408618702380409e-08,1.0,8.067137718200684,0.2589537501335144,1126.034441947937
29600,6.300314936424911e-08,1.0,8.049473762512207,0.25958025455474854,1130.163743019104
29700,6.755939097047303e-08,1.0,8.023371696472168,0.26031115651130676,1133.863018989563
29800,6.617757719595829e-08,1.0,8.074894905090332,0.25947582721710205,1137.551679134369
29900,6.677512232045046e-08,1.0,8.035113334655762,0.2597890794277191,1141.3193650245667
30000,6.184541234688368e-08,1.0,8.066913604736328,0.25874489545822144,1145.0649008750916
30100,6.345130287854772e-08,1.0,8.07597827911377,0.2597890794277191,1148.807708978653
30200,6.360068738331393e-08,1.0,8.072152137756348,0.25947582721710205,1152.5357792377472
30300,6.363803350950548e-08,1.0,8.063604354858398,0.25937139987945557,1156.3033990859985
30400,6.580411593404278e-08,1.0,8.032967567443848,0.2601023316383362,1160.0584499835968
30500,5.9492595738674936e-08,1.0,8.068231582641602,0.25968465209007263,1163.7801501750946
30600,6.26670271230978e-08,1.0,8.059357643127441,0.25947582721710205,1167.4961581230164
30700,6.543065467212728e-08,1.0,8.0408935546875,0.25926700234413147,1171.217745065689
30800,6.083705983428445e-08,1.0,8.05419921875,0.25968465209007263,1174.929543018341
30900,5.788670875972457e-08,1.0,8.072887420654297,0.26020675897598267,1178.6298189163208
31000,6.688716069902512e-08,1.0,8.07119083404541,0.25947582721710205,1182.3320021629333
31100,5.9417903486291834e-08,1.0,8.061848640441895,0.2590581476688385,1186.3181331157684
31200,6.076236758190134e-08,1.0,8.075194358825684,0.2590581476688385,1190.0177791118622
31300,5.9007096098184775e-08,1.0,8.052169799804688,0.2588493227958679,1193.7339420318604
31400,6.972547339501034e-08,1.0,8.023768424987793,0.2597890794277191,1197.9800782203674
31500,6.270437324928935e-08,1.0,8.07679557800293,0.2589537501335144,1202.0214350223541
31600,6.558003917689348e-08,1.0,8.050533294677734,0.2599979043006897,1205.7537841796875
31700,6.143460495877662e-08,1.0,8.050646781921387,0.2589537501335144,1209.4844889640808
31800,6.416087927618719e-08,1.0,8.076197624206543,0.2588493227958679,1213.239660024643
31900,6.065032920332669e-08,1.0,8.068926811218262,0.2598935067653656,1216.9912099838257
32000,6.692450682521667e-08,1.0,8.03907299041748,0.2589537501335144,1220.7170989513397
32100,6.27417193754809e-08,1.0,8.070317268371582,0.25947582721710205,1224.4576530456543
